"Treatment","Tree","Bloc","Traitement","PlantingYear","Plot","Pruned","ApogeeBino","Apogee","Date","Cultivar","Row","Shoot","Score","exsudat","Length","croissance","Observation","Year","Subject","Time","ScoreFactor","Growing","Alive","Growth","Exsudat","Exsudate"
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,5,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,6,2,"non",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,7,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,8,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,9,3,"Oui",2,"oui",NA,"2018",22,-2016,"3","Yes",1,1,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,10,2,"Oui",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,11,3,"non",1,"non",NA,"2018",22,-2016,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,12,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,13,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,14,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,15,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,16,2,"non",0,"non",NA,"2018",22,-2016,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,17,2,"non",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,18,2,"non",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,19,2,"non",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,20,4,"Oui",6.5,"mort",NA,"2018",22,-2016,"4","Dead",0,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,21,2,"Oui",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,22,2,"Oui",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,23,4,"non",1.5,"mort",NA,"2018",22,-2016,"4","Dead",0,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,1,1,"Oui",0,"Non",2019-07-05,"2019",22,-2015,"1","No",1,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,2,4,"Oui",5,"MORT",2019-07-05,"2019",22,-2015,"4","Dead",0,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,3,3,"Non",4,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,4,3,"Oui",3,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,5,2,"Non",0,"Non",2019-07-05,"2019",22,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,6,3,"Oui",3,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,7,3,"Non",3,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,8,4,"Non",5,"MORT",2019-07-05,"2019",22,-2015,"4","Dead",0,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,9,3,"Non",3,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,10,3,"Non",4,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,11,2,"Non",0,"Non",2019-07-05,"2019",22,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,12,4,"Oui",8,"MORT",2019-07-05,"2019",22,-2015,"4","Dead",0,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,13,3,"Non",1,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,14,2,"Non",0,"Non",2019-07-05,"2019",22,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,15,1,"Oui",0,"Non",2019-07-05,"2019",22,-2015,"1","No",1,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,16,3,"Non",4,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,17,2,"Non",0,"Non",2019-07-05,"2019",22,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,18,2,"Non",0,"Non",2019-07-05,"2019",22,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,19,3,"Non",2,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,20,3,"Non",3,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,21,2,"Non",0,"Non",2019-07-05,"2019",22,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,22,3,"Non",2,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,23,3,"Non",3,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,24,1,"Non",0,"Non",2019-07-05,"2019",22,-2015,"1","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2019-07-05,"cortland",1,25,3,"Oui",5,"Non",2019-07-05,"2019",22,-2015,"3","No",1,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,1,2,"non",0,"non",NA,"2018",23,-2016,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,2,4,"non",4,"mort",NA,"2018",23,-2016,"4","Dead",0,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,3,2,"non",0,"non",NA,"2018",23,-2016,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,4,2,"non",0,"non",NA,"2018",23,-2016,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,5,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,6,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,7,2,"non",0,"non",NA,"2018",23,-2016,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,8,1,"non",0,"oui",NA,"2018",23,-2016,"1","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,9,1,"non",0,"oui",NA,"2018",23,-2016,"1","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,10,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,11,2,"Oui",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,12,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,13,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,14,1,"Oui",0,"oui",NA,"2018",23,-2016,"1","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,15,2,"Oui",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,16,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,17,2,"non",0,"non",NA,"2018",23,-2016,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,18,1,"non",0,"oui",NA,"2018",23,-2016,"1","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,19,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,20,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,21,2,"Oui",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,22,3,"Oui",1.5,"oui",NA,"2018",23,-2016,"3","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,23,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,24,2,"non",0,"oui",NA,"2018",23,-2016,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2018-06-22,"Cortland",1,25,2,"Oui",0,"non",NA,"2018",23,-2016,"2","No",1,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,1,4,"Non",4,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,2,3,"Oui",4,"Oui",2019-07-05,"2019",23,-2015,"3","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,3,4,"Oui",7,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,4,4,"Oui",8,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,5,2,"Oui",0,"Oui",2019-07-05,"2019",23,-2015,"2","Yes",1,1,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,6,4,"Oui",5,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,7,3,"Oui",3,"Non",2019-07-05,"2019",23,-2015,"3","No",1,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,8,2,"Non",0,"Oui",2019-07-05,"2019",23,-2015,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,9,4,"Oui",5,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,10,2,"Non",0,"Non",2019-07-05,"2019",23,-2015,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,11,4,"Oui",4.5,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,12,3,"Non",3,"Oui",2019-07-05,"2019",23,-2015,"3","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,13,4,"Non",4,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,14,4,"Non",4.5,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,15,2,"Non",0,"Non",2019-07-05,"2019",23,-2015,"2","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,16,4,"Oui",3,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,17,2,"Non",0,"Oui",2019-07-05,"2019",23,-2015,"2","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,18,4,"Non",5,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,19,4,"Oui",6,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,20,2,"Oui",0,"Non",2019-07-05,"2019",23,-2015,"2","No",1,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,21,4,"Non",6,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,22,4,"Oui",8,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,23,3,"Non",4,"Non",2019-07-05,"2019",23,-2015,"3","No",1,0,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,24,3,"Non",4,"Oui",2019-07-05,"2019",23,-2015,"3","Yes",1,1,"Non",0
"E",38,"IV","Apogee symptomes avec taille","2011","E.IV","Yes","Yes","Symptom",2019-07-05,"cortland",1,25,4,"Oui",4,"MORT",2019-07-05,"2019",23,-2015,"4","Dead",0,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,1,1,"non",0,"non",NA,"2018",24,-2016,"1","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,2,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,3,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,4,1,"non",0,"non",NA,"2018",24,-2016,"1","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,5,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,6,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,7,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,8,2,"non",0,"oui",NA,"2018",24,-2016,"2","Yes",1,1,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,9,2,"non",0,"oui",NA,"2018",24,-2016,"2","Yes",1,1,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,10,2,"non",0,"oui",NA,"2018",24,-2016,"2","Yes",1,1,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,11,1,"non",0,"non",NA,"2018",24,-2016,"1","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,12,1,"non",0,"non",NA,"2018",24,-2016,"1","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,13,2,"Oui",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,14,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,15,4,"non",7,"mort",NA,"2018",24,-2016,"4","Dead",0,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,16,2,"Oui",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,17,3,"non",2,"oui",NA,"2018",24,-2016,"3","Yes",1,1,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,18,1,"non",0,"non",NA,"2018",24,-2016,"1","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,19,2,"Oui",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,20,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2018-06-22,"Cortland",3,21,2,"non",0,"non",NA,"2018",24,-2016,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,1,2,"Oui",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,2,3,"Oui",2,"Non",2019-07-05,"2019",24,-2015,"3","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,3,3,"Oui",3,"Non",2019-07-05,"2019",24,-2015,"3","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,4,4,"Oui",4,"MORT",2019-07-05,"2019",24,-2015,"4","Dead",0,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,5,3,"Non",0.5,"Non",2019-07-05,"2019",24,-2015,"3","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,6,3,"Oui",2,"Non",2019-07-05,"2019",24,-2015,"3","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,7,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,8,1,"Non",0,"Non",2019-07-05,"2019",24,-2015,"1","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,9,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,10,3,"Oui",0.5,"Non",2019-07-05,"2019",24,-2015,"3","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,11,4,"Non",5,"MORT",2019-07-05,"2019",24,-2015,"4","Dead",0,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,12,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,13,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,14,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,15,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,16,3,"Non",2,"Non",2019-07-05,"2019",24,-2015,"3","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,17,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,18,2,"Oui",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Oui",1
"F",36,"IV","Apogee symptomes sans taille","2017","F.IV","No","Yes","Symptom",2019-07-05,"cortland",3,19,2,"Non",0,"Non",2019-07-05,"2019",24,-2015,"2","No",1,0,"Non",0
